DateCreated_GMT,LandUse,Grazed,GrazingAnimals,Flooding,Slope,SlopeShape,BedrockDepth,RockFragments0-1cm,Texture0-1cm,SoilColor0_1cm_rgb,RockFragments1-10cm,Texture1-10cm,SoilColor1_10cm_rgb,RockFragments10-20cm,Texture10-20cm,SoilColor10_20cm_rgb,RockFragments20-50cm,Texture20-50cm,SoilColor20_50cm_rgb,RockFragments50-70cm,Texture50-70cm,SoilColor50_70cm_rgb,RockFragments70-100cm,Texture70-100cm,SoilColor70_100cm_rgb,RockFragments100-120cm,Texture100-120cm,SoilColor100_120cm_rgb,VerticalCracking,SurfaceSalt,DepthToLimitingLayer,WaterTableDepth,LimeRequired,SurfaceRockCover,LCC_Class,PhotoSoilPit_url,PhotoSoilSample_url,PhotoLandscapeNorth_url,PhotoLandscapeEast_url,PhotoLandscapeSouth_url,PhotoLandscapeWest_url,Elevation_m,FAOGrowingPeriodLength_days,AridityIndex,Notes,LocationRanKEDSoil,Region,Texture,Recommandation
44981.0,0.8208333333333333,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,",LINEAR",SAND,SAND,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44981.0,0.8208333333333333,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,",LINEAR",SAND,SAND,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.9201388888888888,SAVANNA,TRUE,"CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,",LINEAR",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Better,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.9201388888888888,SAVANNA,TRUE,"CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,",LINEAR",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Better,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.9201388888888888,TREE,TRUE,"CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,",LINEAR",SAND,SAND,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.9201388888888888,TREE,TRUE,"CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,",LINEAR",SAND,SAND,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.9201388888888888,TREE,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,",LINEAR",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.9201388888888888,TREE,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,",LINEAR",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.9194444444444444,TREE,TRUE,"CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,",LINEAR",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.9194444444444444,TREE,TRUE,"CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,",LINEAR",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.9208333333333332,TREE,TRUE,"CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,",LINEAR",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.9208333333333332,TREE,TRUE,"CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,",LINEAR",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.9208333333333332,TREE,TRUE,"CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,"LINEAR,",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,undefined,50,to,0.9,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.9194444444444444,TREE,TRUE,"CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,",LINEAR",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.9194444444444444,TREE,TRUE,"CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,",LINEAR",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.9201388888888888,TREE,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,",LINEAR",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.9201388888888888,TREE,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,",LINEAR",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.9194444444444444,SAVANNA,TRUE,"CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,",LINEAR",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.9194444444444444,SAVANNA,TRUE,"CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,",LINEAR",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.9201388888888888,TREE,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,",LINEAR",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.9201388888888888,TREE,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,",LINEAR",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.9201388888888888,TREE,TRUE,"CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,",LINEAR",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.9201388888888888,TREE,TRUE,"CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,",LINEAR",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.9208333333333332,TREE,TRUE,"CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,",LINEAR",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.9208333333333332,TREE,TRUE,"CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,",LINEAR",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.9208333333333332,TREE,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,"LINEAR,",SAND,SAND,SAND,SANDY,LOAM,No,cracking,"Small, temporary patches",100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.9208333333333332,TREE,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,"LINEAR,",SAND,SAND,SAND,SANDY,LOAM,No,cracking,"Small, temporary patches",100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.9201388888888888,TREE,TRUE,"CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,"LINEAR,",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.9201388888888888,TREE,TRUE,"CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,"LINEAR,",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.94375,GRASSLAND,TRUE,"CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,",LINEAR",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.94375,GRASSLAND,TRUE,"CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,",LINEAR",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.9451388888888888,GRASSLAND,TRUE,"CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,",LINEAR",SAND,SAND,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,5s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.9451388888888888,GRASSLAND,TRUE,"CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,",LINEAR",SAND,SAND,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,5s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.9444444444444444,GRASSLAND,TRUE,"CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,"LINEAR,",SAND,SAND,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,5s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.9444444444444444,GRASSLAND,TRUE,"CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,"LINEAR,",SAND,SAND,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,5s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.9444444444444444,GRASSLAND,TRUE,"CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,"LINEAR,",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.9444444444444444,GRASSLAND,TRUE,"CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,"LINEAR,",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.94375,GRASSLAND,TRUE,"CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,",LINEAR",SAND,SAND,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,5s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.94375,GRASSLAND,TRUE,"CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,",LINEAR",SAND,SAND,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,5s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.9451388888888888,GRASSLAND,TRUE,"CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,",LINEAR",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.9451388888888888,GRASSLAND,TRUE,"CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,",LINEAR",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.9451388888888888,GRASSLAND,TRUE,"CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,"LINEAR,",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.9451388888888888,GRASSLAND,TRUE,"CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,"LINEAR,",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44982.0,0.7277777777777777,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,"LINEAR,",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44982.0,0.7277777777777777,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,"LINEAR,",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.9451388888888888,GRASSLAND,TRUE,"CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,",LINEAR",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.9451388888888888,GRASSLAND,TRUE,"CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,",LINEAR",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.9444444444444444,GRASSLAND,TRUE,"CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,"LINEAR,",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.9444444444444444,GRASSLAND,TRUE,"CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,"LINEAR,",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.94375,GRASSLAND,TRUE,"CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,"LINEAR,",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
44983.0,0.94375,GRASSLAND,TRUE,"CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,"LINEAR,",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Louga,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
